,0,1,2,3,4
23197962,Loft 2.3,https://www.airbnb.es/rooms/23197962?adults=2&children=0&infants=0&check_in=2022-05-24&check_out=2022-05-31&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565464_EwGJXaQb3qNBw90Z,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.47255,-16.251']",60€
42490783,"Centro de la ciudad El Toscal, camas matrimoniales urbanas cubanas",https://www.airbnb.es/rooms/42490783?adults=2&children=0&infants=0&check_in=2022-05-12&check_out=2022-05-19&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565477_QlvsMvTJTkaqQ26Y,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,"['28.47506,-16.24942']",48€ 
37107236,HABITACION SUPERIOR CON SOFA,https://www.airbnb.es/rooms/37107236?adults=2&children=0&infants=0&check_in=2022-05-23&check_out=2022-05-30&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565489_w288zKAd64sIFoG%2B,3 huéspedes · 1 dormitorio · 1 baño privado,[],115€
31480557,Apartamento 2 dormitorios Tenerife,https://www.airbnb.es/rooms/31480557?adults=2&children=0&infants=0&check_in=2022-05-22&check_out=2022-05-29&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565501_5g3vWDmV6zYC1ssg,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,[],72€
37107224,HABITACION DOBLE SUPERIOR,https://www.airbnb.es/rooms/37107224?adults=2&children=0&infants=0&check_in=2022-05-09&check_out=2022-05-16&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565513_QzwAOPbA2EQXpXPt,2 huéspedes · 1 dormitorio · 1 baño privado,[],110€
17261634,5.Casa Kilig Hostel en pleno centro de Santa Cruz,https://www.airbnb.es/rooms/17261634?adults=2&children=0&infants=0&check_in=2022-05-03&check_out=2022-05-10&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565525_YY8KAXVjlgmZ33%2Ff,2 huéspedes · 1 dormitorio · 1 cama · 3 baños compartidos,[],54€ 
37107226,SUITE SUPERIOR 2 DORMITORIOS,https://www.airbnb.es/rooms/37107226?adults=2&children=0&infants=0&check_in=2022-05-23&check_out=2022-05-30&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565538_toA25UnofsUzh3lT,4 huéspedes · 1 dormitorio · 1 baño privado,[],204€
4933973?,Santa Cruz gran confort,https://www.airbnb.es/rooms/4933973?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565549_6fNZSNZfAAq%2FtHEX,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,"['28.47417,-16.25435']",54€ 
37107229,SUITE 1 DORMITORIO,https://www.airbnb.es/rooms/37107229?adults=2&children=0&infants=0&check_in=2022-05-06&check_out=2022-05-13&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565561_iRFr%2B9i1vbLY9vgU,2 huéspedes · 1 dormitorio · 1 baño privado,[],180€
50865713,Happy Ocean Lagoon 500,https://www.airbnb.es/rooms/50865713?adults=2&children=0&infants=0&check_in=2022-05-26&check_out=2022-06-02&federated_search_id=3b2f7324-756b-481d-8101-77bf7f586341&source_impression_id=p3_1646565573_MesJ0GSYxqbYDbKC,4 huéspedes · 2 dormitorios · 2 camas · 2 baños,[],500€
